TR:UACC812:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:Insulin,TR:NRG1,TR:PBS,TR:Serum,TR:GSK690693i,TR:GSK690693_GSK1120212i,TR:PD173074i,DA:ALL,DV:4EBP1_pS65,DV:4EBP1_pT37_pT46,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:HER3_pY1298,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:NDRG1_pT346,DV:NF-kB-p65_pS536,DV:PDK1_pS241,DV:PEA15_pS116,DV:PKC-alpha_pS657,DV:PKC-delta,DV:PKC-pan-betaII_pS660,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:Rictor_pT1135,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:STAT3_pY705,DV:Src_pY416,DV:Src_pY527,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:mTOR_pS2448,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363
1,0,1,0,0,0,0,0,0,0,0,0,15,2.44485850515,3.47837836814,0.749872804165,1.72255133148,1.07167833431,4.08398022304,0.887661365155,0.934240397903,0.597540060785,5.48887318011,1.28102962322,1.29454950873,3.52878357415,2.13195107677,7.62609823269,1.82651779507,0.360703885574,0.769299225592,1.41473783329,0.991220614693,1.41526854713,2.7326639389,5.02805126454,0.214341146248,0.797431078916,2.12800104032,4.93906629718,4.61668464907,1.94507607168,5.81180668992,5.98574391638,0.308549394264,1.61350075268,4.42130625348,1.4839566992,2.54167101029,0.686467915543,0.698625908439,1.10876559653,1.4924057999,0.568666685454,1.09597997997,0.882239733495,2.44919424436,0.410914191094
1,0,0,1,0,0,0,0,0,1,0,0,15,2.80577100236,3.60081098757,0.666172176251,12.3440861114,6.96356571158,4.00459856781,0.713560679879,0.794860909731,0.54647978197,9.21716605093,1.33874187932,1.17388240159,2.79895928904,1.72277266482,8.63754332317,1.88165895969,0.328133937997,0.60789564712,1.02539772065,0.675808579083,1.11934309205,2.60426048323,7.00856395194,0.198376255839,0.780598829832,2.05544307785,3.94313889754,4.39693181406,1.37145872634,3.86419488336,3.53874660126,0.291491441747,2.07454544689,4.07443664562,2.11527865286,2.45223002237,0.641345699642,0.613756364132,0.915535489419,1.24576143556,0.616129528667,0.961935101915,0.886118312011,1.34312117725,0.395500106428
1,0,0,0,0,0,1,0,0,1,0,0,15,2.36925566661,3.43194970755,0.999614887734,15.7214106298,9.92785161692,4.14075282459,0.984792682784,0.77960864483,0.551708784092,3.64989481933,1.23303209684,1.27533316379,3.83703975022,2.3103277332,5.14952872578,2.42582277101,0.384407650181,2.17043460447,4.09514321512,0.840879905802,1.09183750893,2.46682735956,5.97329308341,0.227905245901,0.836347029053,3.11270748194,4.75573808823,4.58747910964,1.72069850314,4.46092478614,3.38634918234,0.2841243823,1.82481985885,4.25244653767,1.79043547599,2.2379284326,0.766787698165,0.59837067436,1.20110700096,1.4095830656,0.549480346961,0.981077991838,1.09701979061,1.85868058775,0.68457566648
1,0,0,1,0,0,0,0,0,0,0,0,15,3.48636774193,4.75900070789,0.467180294627,1.63203007808,1.21546641964,3.4676153468,0.820595035429,0.785628054008,0.54712287686,14.2570006911,1.47816011919,1.14864283166,3.35739420688,2.0911776642,16.4959396284,1.91433708763,0.354402839142,0.384930898283,0.933305464409,0.920620647344,1.20733623562,2.82103902164,20.3979076845,0.167055847917,0.673917528997,1.63092682253,5.88213009248,5.54456460014,1.41803883324,6.4227387991,5.11915986501,0.299912085491,2.297530808,3.23799342051,2.11793536156,2.84128464123,0.825439354974,0.551963035566,0.836525155185,0.960994237263,0.595165849712,1.07489403323,0.905533793958,2.72977428895,0.372506313582
1,0,0,0,0,0,1,0,0,0,0,0,15,2.63921134538,3.45194101934,0.78854761212,6.59479989238,3.47059616125,4.00293259249,1.10091968234,0.845417777449,0.630624218592,3.57735323227,1.28688418481,1.3377673134,4.29332134402,2.8126937341,5.5975043674,2.36982919556,0.360516361489,1.9303289901,5.57774772597,1.26658031477,1.30572072935,2.59376728493,1.50402907673,0.210540871061,0.800630422656,3.05652902077,5.4136188766,4.17007703347,2.25270476709,5.22242562442,4.81472122452,0.292673196509,1.55819513936,4.38354054634,1.56618217342,2.368059569,0.727811589395,0.647037371413,1.16745312826,1.64684606007,0.554855159621,1.08405247632,0.994362262423,2.64969281469,0.512280459537
1,0,0,0,0,0,0,1,0,1,0,0,15,2.5940827537,3.81340126279,0.7463710073,12.284437669,7.16917464158,4.15835975938,0.725471987218,0.841544938834,0.563998900764,8.53151815755,1.31894408489,1.14288610301,2.59259579924,1.66092480314,10.4197430126,1.97691889904,0.343070386165,0.590320959969,1.01560197317,0.654010706061,1.1366561154,2.54744726323,5.4487305768,0.238561271511,0.825977155497,1.99701949379,3.76040840835,4.49590561882,1.38008548114,3.97821028405,3.24452558152,0.296851625981,1.97133538201,4.68536951551,1.77092347316,2.33436609019,0.669918165,0.604950014269,1.00715656291,1.33232790222,0.539516495636,0.934567170454,0.9782486545,1.32153162187,0.437822666504
1,0,0,0,0,0,0,0,1,1,0,0,15,2.70895484201,3.69987419847,0.575731763772,10.2791476477,6.39069803222,3.54899433903,0.763475983478,0.825845708678,0.590435139926,11.1844802207,1.39117088495,1.11589249627,2.82558432203,1.76138389492,13.552877171,2.1734086935,0.373218545604,0.735706198831,1.09361422016,0.64057778749,1.2060451379,2.68011624686,5.1727526187,0.228851277418,0.804804963165,2.11322287378,3.71453121544,4.50893688526,1.50949297836,4.31929533407,3.43270946276,0.312942500784,2.48083778257,4.62385486318,1.79902628608,2.33600169502,0.72274264944,0.637390476622,1.00091971031,1.40109999554,0.525490780566,0.880512567312,1.03772452298,1.54502094448,0.455504312947
1,0,0,0,0,0,0,1,0,0,0,0,15,2.69468571609,4.078534224,0.629114284295,1.80669239413,1.10398326079,3.78608815786,0.831573801031,0.828738655258,0.625402499983,13.4893826727,1.51592744581,1.25578092161,3.39708643277,2.12594741598,13.0880972116,1.78656060872,0.378261199018,0.469301290229,0.968598371871,0.863543081614,1.24589368931,2.5787481836,5.84395475033,0.214085415717,0.765762691944,1.89451169866,5.02713299155,4.98767741402,1.78964890572,5.8852684449,4.94356501272,0.321895841732,2.34989613024,4.25188515189,1.61519710661,2.50068604327,0.79297944116,0.634102097392,0.973031832336,1.39015589054,0.576756255458,1.05495713139,0.880142302307,2.32371583172,0.395222153346
1,0,0,0,0,0,0,0,1,0,0,0,15,2.63574843595,3.71889659331,0.587610952441,1.80721162688,1.09972423687,3.50488451928,0.85005201184,0.853977749348,0.590905437511,11.4178234996,1.45236389494,1.16972296543,3.43451930546,2.10936003862,12.9120047224,1.87874107314,0.387381574701,0.608851209608,1.09884994659,0.77431979155,1.27998555395,2.45528340596,8.35523981079,0.202378970197,0.79029202871,1.87646026521,4.67728099731,4.75641827905,1.60342103558,5.26308997914,4.66632967807,0.316345329427,2.20087331841,4.02573605817,1.98074406397,2.26723215434,0.806269100134,0.598116082491,0.922575225576,1.40810983076,0.572057626156,0.975496678922,1.02616327869,2.07356752219,0.442261112957
1,1,0,0,0,0,0,0,0,0,0,1,15,2.55400293398,3.50292420777,0.908081869351,1.54455358316,0.977408927399,4.17520660671,0.936704659317,0.864769074808,0.65060669639,5.07949956528,1.2509142215,1.26875480077,3.30703932924,2.07110562064,7.0229438449,1.63899549376,0.354624756996,1.02859804148,1.78030248123,0.989023650201,1.52868028552,2.428262129,1.49464567449,0.221854039632,0.820050031424,2.47077608568,4.62734225361,4.63382593622,1.81194444548,5.63511759627,4.87224976898,0.298049831747,1.57491721753,4.80761586808,1.24807264185,2.51399942047,0.662541158848,0.662607191901,0.989661813459,1.67002233141,0.486195539119,1.15518063845,0.876726933182,2.21065703648,0.405684683598
1,0,0,0,1,0,0,0,0,0,0,1,15,2.54491214772,3.55668759277,0.81711468773,1.82977963223,1.01973508179,3.65963954077,0.888378374378,0.860953468791,0.668801655009,5.10928590781,1.30128522671,1.2686863306,3.08816476939,2.05101166508,6.96980948328,1.51919924593,0.361447423316,0.931958262558,1.46995548658,0.963232874808,1.52372255207,2.50536374153,1.4363547105,0.213035578982,0.801119607014,2.37671170633,4.68775215703,4.41766926709,1.83295087636,4.97802812279,4.19942315363,0.310876745445,1.63411151643,4.99010439509,1.12540139924,2.35130073208,0.680789919966,0.653932423949,0.958031871564,1.62715621497,0.597806152211,1.05445285821,0.803855821434,2.32209498644,0.453145938025
1,1,0,0,0,0,0,0,0,0,1,0,15,2.23911506637,3.49490454227,0.688207369556,12.6657560623,7.71544112533,3.18486528843,0.657142085304,0.895712027588,0.644953293022,15.1697355538,1.60359926656,1.24671151608,2.69498516014,1.97683199416,14.1172840803,2.11205132523,0.368109805424,0.118176313559,2.186093375,0.828494285143,1.39869680816,2.5351276595,4.75316529973,0.211474847655,0.783341936911,1.77858436204,4.3371978198,3.22569761505,1.32873330949,2.94739010387,4.44069384661,0.320476421359,2.42701649342,5.16549429748,2.14194939712,2.15158717329,0.598674308613,0.657835250918,1.06215066052,1.39179004884,0.512752946235,1.01604026216,0.900191349727,1.18014414249,0.196721364855
1,0,0,0,1,0,0,0,0,0,1,0,15,2.55853022202,4.08319308003,0.820318877403,14.4956128527,10.2830640472,4.50075360056,0.619084209527,0.820364740678,0.649483913236,19.4415651892,1.44843822075,1.16032009843,2.89736064983,1.836568673,17.6005313883,2.29612661827,0.34448957685,0.110147212235,1.64076264842,0.754757026903,1.32333850472,3.12171826296,1.43520422303,0.236855344761,0.749380180652,2.16413797137,5.22170425492,4.16976952586,1.55295607296,4.42765181127,3.54196970902,0.331788705154,3.21824378342,8.38066070283,1.09224508891,2.44647941156,0.545587326278,0.649021613381,1.11427796919,1.38240704437,0.52633186746,1.07677845003,0.801720789815,1.31837419428,0.243327988099
1,0,1,0,0,0,0,0,0,0,0,1,15,2.33252195972,3.70156748371,0.596361400528,2.20831172174,1.03483205581,3.35376475406,0.819160553002,0.898389371212,0.610123860482,6.16559810801,1.31882048747,1.21268045807,3.39558200997,2.06033120091,7.7220520043,1.65045841651,0.335180307956,0.813370851395,1.47275087685,0.977441857893,1.36977371091,2.35853734596,2.2058629651,0.218107931473,0.820552579673,2.10171405088,4.89962564846,4.7514273742,1.87921081534,6.7149173261,5.79330984983,0.290718960542,1.58410714908,5.27542670748,1.75053952624,2.50719838189,0.725147072437,0.650173401299,0.961894408043,1.70397933172,0.589105202425,1.04537335232,0.805432140658,2.1547819893,0.349705775596
1,0,0,0,0,0,1,0,0,0,0,1,15,2.52878940496,3.79304902239,0.733116037502,6.16604030031,2.81275239262,3.56841010814,0.876926868131,0.875611839321,0.645483752235,3.88887470081,1.29694381598,1.32426093485,4.15958018749,2.56464244926,5.68092472194,2.20886068204,0.355931816448,2.15657297522,6.09862280135,1.1749134002,1.3859163472,2.53141514411,5.26051335569,0.216229954435,0.874569284017,2.91264059632,5.64346272017,4.37727715571,1.86874115268,5.92003272353,7.16578455049,0.279917353266,1.56090810662,5.43645480862,2.27371972906,2.40365834606,0.681341298843,0.564078086422,1.07325814348,1.75107902995,0.540157013286,1.02711296323,0.9618670324,2.35852060555,0.461805906142
1,0,1,0,0,0,0,0,0,0,1,0,15,2.29594025945,3.5880399424,0.830250382968,14.2162542632,9.06940770231,4.20001193868,0.590312663187,0.852146289964,0.637550015634,15.1367979425,1.54695520043,1.16918102577,2.71355945914,1.72202598543,15.5811371127,2.24670334357,0.371865767512,0.0920370983353,2.09615998452,0.731830548984,1.25899003907,2.55947064429,1.59970718304,0.239177047577,0.814962824196,1.79181066162,4.32375444125,3.44230344418,1.17347681012,2.81054758652,3.71466755192,0.347591217299,2.74219872792,5.93657430245,1.39681343095,2.23319563464,0.567344064017,0.687876167266,1.05316094335,1.32980889989,0.584723674573,0.952274302229,0.836067192536,1.03376404421,0.223399536656
1,0,0,0,0,0,1,0,0,0,1,0,15,2.63188290299,3.89005527054,0.714002110668,15.652790726,10.1426724943,3.82234717032,0.61530276463,0.867801090773,0.632932942871,13.1113302796,1.60393383336,1.20183073526,3.21225804063,1.96572804923,13.584523773,2.74122236619,0.363948414326,0.13854835617,2.80807053368,0.783534323716,1.25030478473,2.56204366909,9.87622556584,0.208725800583,0.85292994184,1.70220089808,4.91895702606,3.44913836992,1.09779885554,2.89425322403,4.21874103176,0.331908742661,2.49048584001,5.63469304091,2.47156236029,2.34854369325,0.578056960678,0.623554555286,1.03098748231,1.32291830426,0.669596282906,0.950551119495,0.973724475122,1.04554304083,0.220724488495
1,0,0,1,0,0,0,0,0,0,0,1,15,2.74614727084,3.93272248922,0.572604736259,2.22593355768,1.18449440211,3.58716657726,0.768277373059,0.79240567364,0.60765336632,14.5612922973,1.40570927483,1.32665521708,3.61310607838,2.28218253239,13.9771241727,2.1183289964,0.39172719029,0.410115634357,1.08611459628,0.918083601044,1.33928600659,2.82315119496,2.90548715539,0.198437531689,0.803277784882,1.80304957046,4.85819509833,5.55051059894,1.96480516979,6.1096870088,5.60588715032,0.304469555054,2.40770061049,4.96428843585,1.606833213,2.57709512496,0.751735038812,0.583585184905,1.01753350602,1.61129737203,0.561563840347,1.10234013604,0.861822425421,2.35632752912,0.313617257439
1,0,0,0,0,0,0,0,1,0,0,1,15,2.98440696522,4.55964087979,0.550133143842,3.1394416901,1.40281058905,3.20011987851,0.853847109717,0.786710561483,0.593481330704,11.8631719759,1.46153865944,1.2203914617,4.10510494131,2.34776553381,11.5553953431,2.04554983176,0.338431609115,0.484363431614,1.07412527692,0.94973780626,1.19130404955,2.83999736205,4.05163390777,0.202949559144,0.784235501223,1.78618025767,5.03283581755,5.85413739665,1.84118070276,6.13899541326,4.63355435713,0.293444826133,2.10218624549,5.92952781272,1.90650705896,2.81209405898,0.738597133644,0.648643390014,0.957177848859,1.54103837724,0.597283024668,0.970486295506,0.854566579417,2.28930790233,0.408625074187
1,0,0,1,0,0,0,0,0,0,1,0,15,3.04970835749,4.27696064717,0.589234882218,14.0938976643,8.67121184556,3.24726852512,0.589806745864,0.847985290138,0.566536923352,28.8297342724,1.76930023912,1.22526220777,3.10144388415,1.93171454285,26.2437318284,2.25328378232,0.35917891376,0.089464330417,1.57143639365,0.790228863114,1.11397469577,2.84086604704,4.22958688739,0.216213323151,0.76256048897,1.56806350272,4.65257428327,4.93922674697,1.42739048716,3.28656833453,5.4738861721,0.311696598056,3.63006947741,5.62802249481,2.19546847056,2.12600023834,0.70604885401,0.589846383415,1.05902535454,1.28266553855,0.552994759863,0.891728577881,0.961179236471,1.28172455891,0.213079260812
1,0,0,0,0,0,0,0,1,0,1,0,15,2.97391031886,4.28525206821,0.437534140343,12.5826978024,7.42578272077,2.33971271963,0.667973051065,0.791381695056,0.569272156598,26.7641025984,1.83386434514,1.10919680715,2.71148261646,1.7797454735,24.1734489414,2.1912134017,0.436095019085,0.130810706512,3.12008723526,0.898506871677,1.18856739221,2.68751518716,18.5871417518,0.167230700378,0.736767044281,1.30212281492,5.15348856584,3.68617595325,1.19086021362,2.88409120421,4.08941887762,0.341542402232,3.66173436934,3.16761943107,2.10617222038,2.33030677811,0.762080409741,0.625737022388,1.1345742267,0.789652668917,0.536258076014,1.10339191962,1.14750501415,1.58322791571,0.252278868723
1,0,0,0,0,1,0,0,0,0,0,1,15,3.57085462408,4.51648411997,0.556506243712,2.16732750605,1.21352040121,3.43397123621,0.923414553049,0.864519398234,0.545519142591,12.5258205328,1.38520841205,1.20455318732,3.49984072204,2.07468428666,13.7394122457,1.69867185671,0.344030760543,0.404350846626,0.932842202635,1.01012539321,1.29872284213,2.96456541955,12.5366399949,0.172674083534,0.717138767443,1.6804156588,5.58221295239,5.45117748225,1.60983078019,5.49696241809,6.25711246196,0.293598773623,2.38508347638,4.71176169281,1.96739292998,2.84516360133,0.788555396493,0.623761160488,0.891494439341,1.11158662092,0.634173712623,1.1203397141,0.897387849834,2.68992019881,0.361179597389
1,0,0,0,0,0,0,1,0,0,0,1,15,3.4598164071,3.88561826449,0.454197052138,1.80872783458,1.17042106339,3.00982035599,0.977608806991,0.801542626379,0.55740284192,12.7300405633,1.33366677292,1.13185183599,3.26949771089,2.02819526961,13.0087947906,1.70910246233,0.371868637948,0.411828904483,0.945907328432,1.08326752242,1.24643488565,2.57091586171,13.2072541524,0.177175445597,0.684173923241,1.56246594673,5.28021175806,4.88965952038,1.66576327116,4.72323419553,5.25563245249,0.318354248139,2.15455980502,3.1078608682,2.1164002721,2.86163044469,0.779365498049,0.670316894205,0.782869512355,0.958645247539,0.624951430401,1.21690358389,0.906997285267,2.59975172844,0.346908589221
1,0,0,0,0,1,0,0,0,0,1,0,15,5.66782790437,8.99455230639,0.458158607456,29.7021699332,18.3987308243,4.57344623583,0.637624412548,0.672567407225,0.598931705588,48.3341124166,1.72620713483,1.05007378902,4.81426059849,1.85987929076,42.9155328,2.58580389512,0.321008048413,0.0879664403858,1.1715021508,0.751758647489,1.11518672627,4.24910296558,10.235190259,0.172335536418,0.549636899084,1.34669032108,8.42451049462,10.9494157144,1.3208692693,7.5315183564,5.65058516976,0.292889891624,5.83791143915,9.67678212057,1.89735816461,3.32353029746,0.545223615618,0.578200379641,0.769285284218,0.758209338493,0.393347266869,0.910478149272,0.871536340208,1.86458108365,0.175157337646
1,0,0,0,0,0,0,1,0,0,1,0,15,3.10133249743,4.34854397022,0.570935709377,12.8034737071,8.8398760616,3.68336777719,0.631316859338,0.774707775765,0.583683698845,24.2832166274,1.6216476807,1.14883785974,2.91634555962,1.88859779382,21.589194943,2.0457813119,0.353785275895,0.0896566764852,1.81963537283,0.84287427753,1.07423422308,2.83544049172,6.78635042284,0.18950260105,0.697906498959,1.57013237474,4.88803485967,5.05460460981,1.34630892654,3.81393931002,4.01673947643,0.320791243443,3.35659021311,4.41958089957,2.18241694728,2.33149758607,0.6485590017,0.656482505135,1.10364342802,1.27032835252,0.486479539328,0.925740246759,0.929622248744,1.46235402144,0.211438169451
1,0,0,0,0,1,0,0,0,1,0,0,30,3.14338202183,5.20371305543,0.732296609987,21.8346697641,12.28212915,5.66548840962,0.634647026093,0.788570532098,0.584202987454,11.3205604743,1.35663843689,1.63457289876,3.9193078453,1.99994046533,14.6015583168,2.07267499286,0.329595138324,0.564154869399,1.27761906505,0.667319204046,1.3489988072,3.01782808129,6.48822649903,0.192155814579,0.739139874154,2.20740125324,5.31812832312,6.30030089994,1.41553528534,5.32676880505,5.3299857533,0.269813498321,2.1758244135,6.64768242391,1.58518082675,3.10005767473,0.556970751618,0.607619875295,0.934522357311,1.20262107604,0.528937670111,1.02448660799,0.863653681999,1.63733345469,0.348896927505
1,1,0,0,0,0,0,0,0,1,0,0,30,2.67294486593,4.39333629412,0.802300348412,13.7064559571,9.16340709083,4.29443669025,0.715382682915,0.754417457731,0.554838676917,7.01673848953,1.28343570942,1.18312189847,3.05486474892,1.87968457009,8.72838690032,1.83687678109,0.309001887708,0.718492234004,1.69572101443,0.692965247469,1.22073295737,2.78686417958,6.98367257834,0.203564463292,0.66761211616,2.04699794346,4.78165774272,5.23136789706,1.48965270522,4.56040215133,4.88246845403,0.284273434839,2.12041734933,5.24626767189,1.79694496722,2.56304529688,0.597703409411,0.538418184059,1.0065379688,1.25614212257,0.491101094267,1.05298670919,0.862430589273,1.70430887104,0.37247953987
1,0,0,0,0,1,0,0,0,0,0,0,30,2.87295747621,4.03301307563,0.627622729404,2.36439356267,1.32635782988,3.78505997233,0.821099936308,0.81742749892,0.590574650166,10.2454085128,1.34462631746,1.17694703002,3.73938088696,2.31486716694,11.9481249439,1.77185750363,0.359666143666,0.474455037075,1.09910209869,0.944609604804,1.14656704997,2.68197074563,4.17606824225,0.211553821662,0.768381676192,1.76057650151,5.10165094977,4.98271677167,1.99547945064,6.03962581246,5.7445399262,0.316688366825,2.14005525265,4.53137267858,1.90332879227,2.63078245791,0.708790927241,0.629753527347,1.04526834543,1.45504965638,0.576224197047,1.13048723682,0.86980504273,2.53057414909,0.338916598933
1,1,0,0,0,0,0,0,0,0,0,0,30,3.01259009409,4.49923126116,0.724371535008,2.24726035152,1.2791874677,4.80519785244,0.812899019265,0.765092361524,0.609308045379,9.27651455025,1.30442576527,1.23074200139,4.0934322808,2.46311649232,11.5445440654,1.93383659179,0.307921536469,0.697093754071,1.33536293669,0.839412941312,1.32387689623,2.99738360322,4.00351222892,0.208076320315,0.68964931812,2.3317599445,5.78805155307,6.27296473491,1.98764605109,7.71760252541,7.21176362914,0.28812579949,2.31249289414,6.60511321022,1.70247582284,2.88811465929,0.685097204579,0.596769673978,0.91829949407,1.62871696438,0.488561836049,1.03550791662,0.807719591973,2.68926699633,0.371962123273
1,0,0,0,1,0,0,0,0,1,0,0,30,2.56630195059,3.66618376599,0.86877582417,14.3922967027,8.61268944998,4.02677247351,0.733257008299,0.833749865487,0.615096107948,7.82916926775,1.41924199721,1.28735871392,2.81491729866,1.98313943144,8.60646163874,1.98547214864,0.356424621097,0.574521640412,1.21396871273,0.731379554769,1.21934150768,2.64421949201,3.81756045467,0.23194574093,0.752414450137,1.88449211771,3.5744449036,4.67902653679,1.62899010779,4.05974728042,4.06032205588,0.311657871608,2.06129762004,4.89387220777,1.73519585106,2.2149926312,0.730074091336,0.682238690076,1.21663890754,1.4701987205,0.581697859976,1.16767188033,0.880632231994,1.53447301867,0.380987604012
1,0,1,0,0,0,0,0,0,1,0,0,30,2.56577968344,3.58032324195,0.897491852127,13.4105718758,7.76482905931,4.01126460599,0.776268829744,0.799862900335,0.60798341994,6.5415642203,1.43779635843,1.36258304199,2.9733294219,1.97221910876,8.11160730254,1.86268085481,0.360876066101,0.798540897367,1.557646862,0.703802076687,1.20481598162,2.64682410351,3.97010109541,0.216702834593,0.734804318957,2.0442003431,3.75723900643,4.97731212036,1.6544860712,4.37779029018,4.31518379279,0.297914019926,1.96105402724,4.84705004343,1.37620274898,2.21154484419,0.68736126949,0.648519262686,1.27494627359,1.44028662197,0.578010297552,1.05054492293,0.864298042608,1.7081023379,0.40686661876
1,0,0,0,1,0,0,0,0,0,0,0,30,2.57787006397,3.36758189165,0.685929053266,2.35737580474,1.2880801839,4.09284075834,0.786820983026,0.842897242535,0.626215840584,10.0347889469,1.3693747887,1.2855030949,3.55586279923,2.30009425476,11.1225041443,1.83594742287,0.333255893108,0.489247132517,1.05396731921,0.822379006485,1.28121063796,2.60892761501,2.70310662194,0.223664519609,0.794003578973,2.03261123198,4.8011964896,4.63752680346,1.95493140826,6.10327638982,5.54076495188,0.315146097465,2.17566841439,5.1812649509,1.51523263347,2.32331349772,0.729273077824,0.676798300258,1.01067367509,1.50744566053,0.560516261931,1.06650827722,0.826991975751,2.33953824027,0.330667589776
1,0,1,0,0,0,0,0,0,0,0,0,30,3.25422732313,4.03172803344,0.661814830773,2.29675813649,1.2636306819,4.48441650971,0.863447029705,0.874307472965,0.63153581453,9.26782957846,1.40610506331,1.31302624731,4.12560047444,2.38085091853,12.1778965449,1.81100103728,0.347182880136,0.740944061262,1.35475758038,0.936609393303,1.42677808764,3.31433089884,6.59513545323,0.202923955147,0.745596115152,2.12164288435,5.69542323006,5.72870183837,1.9103942635,6.18911977573,6.08528423929,0.325438127491,2.08957277331,4.72233512015,1.49575888698,2.89854888746,0.762832289522,0.623411669154,1.05370937656,1.32123661639,0.52451146202,1.17081111566,0.883928078563,2.95039860647,0.370308718331
1,0,0,1,0,0,0,0,0,1,0,0,30,2.85101913653,3.97382411981,0.738830388575,13.8395030106,9.00045745562,4.22130288752,0.615090444484,0.743470538068,0.58332469781,11.6966943289,1.43122066084,1.18855012286,3.01445555865,1.73804481292,11.4412414505,1.94541296491,0.305235342971,0.541810259644,1.09240783181,0.605688673107,1.28113596952,2.84648296138,5.02954700872,0.213996945899,0.716546649642,2.23123988039,4.85290255912,4.86113041769,1.44283958874,3.70683078648,3.25182232966,0.275045977099,2.0905318743,5.26614351753,1.6002843512,2.63425067725,0.590439499952,0.629015503121,0.953753574297,1.27427138619,0.502209093989,0.934592552136,0.771303430418,1.38670552591,0.366816288673
1,0,0,0,0,0,1,0,0,1,0,0,30,2.56505076902,3.41728370883,0.802795694176,15.0019777518,10.8572234659,4.04532066095,1.00236125568,0.806816585864,0.574506860334,3.70647583962,1.16947126216,1.24099951755,4.21798836962,2.35728663543,5.43676023584,2.31263095559,0.36572886599,2.24419169175,4.14788945061,0.911358341967,1.0319921612,2.69546928839,5.39587834248,0.225192743883,0.788985690439,3.20976039655,4.97357825402,5.35563673139,1.77548907719,5.14386418648,4.57626242402,0.270408994801,1.51884185546,4.42830605108,1.63113125184,2.4119621793,0.885244717244,0.601357921337,1.12482009243,1.37022851121,0.546974730175,0.950160670997,1.05983255031,2.36761094559,0.702727973257
1,0,0,1,0,0,0,0,0,0,0,0,30,3.01973704066,3.94282289442,0.637688656065,2.13578457316,1.29654483416,3.93230693368,0.804599800416,0.881487997273,0.575452746323,12.0330236582,1.38328143457,1.21983321684,3.31369688142,2.13389480374,12.6851238962,1.62493217389,0.349293401631,0.445133454765,0.997162703257,0.81627234324,1.26512939245,2.47979476364,7.03584401588,0.208325125013,0.790603627992,1.85201744761,5.45546339443,5.3039245491,1.72960483679,5.56822406953,6.18251507547,0.301172224198,1.9909951824,4.06452531745,1.71994260801,2.49471996357,0.740825507486,0.649558425362,0.942748232349,1.44692555467,0.591909557561,1.10478356355,0.868185099718,2.32048939478,0.356537901475
1,0,0,0,0,0,1,0,0,0,0,0,30,2.79649340003,3.41109175405,0.752710635519,7.4826873024,3.77756594951,4.14371147408,1.15348260416,0.756589167325,0.592644111075,3.54244565739,1.23037969212,1.30805512874,4.8289752131,2.86621854598,5.5347541107,2.46265661299,0.387375012895,2.03898208106,4.49956741908,1.41870647608,1.16383755428,2.64372947317,3.86885424519,0.209807013973,0.808233519631,3.60088896115,5.78960842034,5.14013782721,2.31536754861,6.25849897563,5.00449770106,0.275477581863,1.49071771411,5.09714254027,1.53023336257,2.49118514362,0.9419032716,0.607455052191,1.42271830364,1.55754328472,0.531716627943,1.14258196156,1.06292350254,3.50950542697,0.754366929002
1,0,0,0,0,0,0,1,0,1,0,0,30,3.10789138486,4.5743212278,0.731582646625,15.3798268728,9.0311199043,4.53972796627,0.674483681171,0.761906140854,0.565181539318,12.4986098068,1.41743253416,1.05583967799,2.84625018137,1.68930498211,15.1474141304,1.96617470251,0.313712474091,0.477042228441,1.04263952373,0.634792553984,1.16200655768,2.68729180969,6.63174297769,0.20936093228,0.683858386499,1.90362753315,4.63454863906,4.85177813133,1.30782476698,3.59033482932,3.55199337032,0.279861003469,2.04052047361,5.21225104401,1.69144220735,2.47856669552,0.599694615389,0.576036191084,0.925729819728,1.17229285717,0.495672551787,0.944551091138,0.909894625815,1.33306635136,0.347281564425
1,0,0,0,0,0,0,0,1,1,0,0,30,2.71997169594,3.87643811119,0.625799318318,12.0888796463,7.20033859663,3.74171432067,0.710285199713,0.792557577047,0.585681389588,11.2596675357,1.35572840179,0.990997692143,3.23252349124,1.81392097851,13.5086729595,2.03712985109,0.335804662093,0.655257557001,1.12200312532,0.685605866591,1.06386511126,2.65183098175,6.84190534858,0.219494146178,0.79265559953,1.88375839705,4.10016580221,5.44346841852,1.5908942626,4.38981349545,3.99952813397,0.298386799025,1.88351092699,4.83279000777,1.75712783569,2.1570167811,0.633019387798,0.61395840613,0.901203869181,1.27545678799,0.504533937698,0.912674763414,0.907823759526,1.64204459326,0.419453326068
