TR:MCF7:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:Insulin,TR:NRG1,TR:PBS,TR:Serum,TR:GSK690693i,TR:GSK690693_GSK1120212i,TR:PD173074i,DA:ALL,DV:4EBP1_pS65,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:FOXO3a_pS318_S321,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:NF-kB-p65_pS536,DV:PDK1_pS241,DV:PKC-alpha_pS657,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:STAT3_pY705,DV:Src_pY416,DV:Src_pY527,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:mTOR_pS2448,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363
1,1,0,0,0,0,0,0,0,0,0,0,15,0.687101148354,0.249696391497,0.149916807675,0.33547544406,1.77051240979,0.59749845422,0.242498611918,0.199362435366,0.11111219264,0.401408972861,0.103981615639,0.828179170339,0.440138557927,1.38989348319,1.63449298279,1.45538416386,0.201525752443,0.398719844748,0.262149549884,0.514137532592,1.04244191181,0.215797074346,1.38336166113,2.76319906984,4.32999152841,1.63098041356,0.190667695593,0.0828061217416,1.31781558818,0.706180583799,0.418250127547,0.646362958558,0.364668859034,0.448305556908,0.415698248467,0.626531039126,0.609589012256,0.39650154327,0.189264102698,2.80257174649,0.663518113361
1,0,0,0,1,0,0,0,0,0,0,0,15,0.786088489542,0.197283720657,0.699441906239,0.781913543787,1.5126992967,0.713291387193,0.238805993583,0.192897026571,0.0894055701082,0.420085721736,0.107580725554,0.789201223404,0.472967507847,1.94449176797,1.86339079819,1.47771534945,0.205639618324,0.337358459061,0.21673439698,0.463017642027,1.01855666404,0.193852772528,2.23583715636,2.74513545365,4.61672271927,1.7437332559,0.183100565962,0.0922735253092,1.14539836969,0.782672543293,0.379267099298,0.715885780247,0.384400874047,0.444054678745,0.409787365617,0.569315200045,0.617661680198,0.434628602786,0.204255697229,6.46375345167,0.674029310461
1,0,1,0,0,0,0,0,0,0,0,0,15,0.80640658631,0.252794913116,0.452437220391,0.79830968709,1.72280199243,0.878426070713,0.239005781906,0.194998621551,0.0828625331237,0.411943593097,0.153701783652,1.00929280856,0.467057678482,1.90436310445,1.94059656377,1.34114768078,0.239389369291,0.695357256989,0.539663638877,0.462565116723,1.01122938123,0.196384309866,1.79381213526,3.04559553338,5.18511767556,1.68587549575,0.188005327629,0.0852629875108,1.10872625481,0.810438451051,0.356901742006,0.85373155114,0.444360153304,0.451430685848,0.572658148717,0.59804878272,0.634195604572,0.508937028122,0.231962208065,6.38775954681,0.880597743894
1,0,0,0,0,1,0,0,0,1,0,0,15,0.774399189059,0.331313164452,1.55397059213,1.85504021488,2.30573927451,0.578575923397,0.239714242552,0.206376273949,0.0894633318267,0.428473963543,0.123141302014,0.867918062011,0.432588414502,1.44455661891,1.58132291912,1.33636148795,0.20288770872,0.333078439245,0.237897570228,0.465239653308,1.06166177756,0.222342001735,1.46564532648,2.37871140375,4.25710245296,1.81614907085,0.191795419212,0.10993040941,1.24531403375,0.526178856915,0.329598591841,0.625580687242,0.442735130423,0.474999170435,0.571460941531,0.671055653787,0.557654267327,0.409681593817,0.202554819438,3.74870840151,0.662329019736
1,1,0,0,0,0,0,0,0,1,0,0,15,0.682513871681,0.294650496303,0.773116003083,1.01649893197,2.16260665545,0.533060197194,0.248233588227,0.190671148525,0.150154268255,0.388957224345,0.118791004225,0.804725013019,0.42483419929,1.58501223776,1.65464495042,1.49681702101,0.20087268749,0.394429516968,0.277546798022,0.472061347396,1.10589924055,0.24234415451,1.59614704658,3.17217377455,4.2917416487,1.45132957451,0.205621134721,0.0975056732058,1.4229083401,0.5442642234,0.53028915506,0.598359268821,0.402155430681,0.448830398425,0.553018910088,0.611445159906,0.548352403624,0.398179374265,0.210897102069,3.12526935468,0.709309276815
1,0,0,0,0,1,0,0,0,0,0,0,15,0.841451039861,0.236836796405,0.213495165974,0.415830998942,1.79084665443,0.758692546866,0.242224828196,0.191757915946,0.0878810310557,0.411379954084,0.110886264659,0.757033430189,0.491562502462,1.55537257766,1.68372050527,1.36439624054,0.209668923996,0.305953078948,0.240913306548,0.50243052218,0.99410427659,0.220189127271,1.81988930864,2.26809938073,4.29570199324,1.50970600079,0.197784319109,0.085852127415,1.23129496656,0.73544533833,0.398273391158,0.659612332615,0.41056196693,0.457901400254,0.476860620638,0.568196237492,0.580907779394,0.418144926618,0.195644128468,4.40088309609,0.642537638472
1,0,0,0,1,0,0,0,0,1,0,0,15,0.77536561664,0.287033495891,3.92488585532,4.55128720672,1.81531576522,0.720482837503,0.234240963444,0.182299874049,0.0896448134826,0.396784088355,0.0958967421738,0.815550617736,0.513674997015,1.59304337609,1.80976660043,1.3775937359,0.224263407802,0.414929161291,0.272295129739,0.427407634644,0.984521146881,0.178821529512,1.84316588284,2.49249496404,4.12821604032,2.41457120323,0.183074338201,0.0865599581415,1.11355582139,0.877698855822,0.38561619283,0.730421218939,0.447236261911,0.424864716993,0.639211250428,0.603280428548,0.600775801315,0.396446187721,0.23309773188,6.21920478908,0.77238421874
1,0,1,0,0,0,0,0,0,1,0,0,15,0.798771130384,0.264487181857,1.88480715919,2.18907089036,1.64341965252,0.652917192188,0.202855365205,0.175057967586,0.168425318912,0.381483943806,0.115900689341,0.774160143801,0.414151159297,1.83090736949,1.92023354145,1.6413156516,0.218824978855,0.547750492756,0.429052395778,0.500799171681,1.17251133941,0.216564994959,1.92247792733,3.38010881406,4.55595568155,1.5184368178,0.202380945606,0.0916548721493,1.87083840633,0.593191265176,0.658916986945,0.960361059085,0.433634084265,0.396892802009,0.691544167877,0.616966232252,0.521901239407,0.379310460949,0.252108861669,4.92708688704,0.935769686853
1,0,0,1,0,0,0,0,0,0,0,1,15,0.808544133502,0.272703726491,0.700223657418,0.78282497218,1.61180718433,0.820444215467,0.208750192618,0.199812429889,0.102802549858,0.401102980298,0.109398165503,1.04351059451,0.450496365822,1.90275165491,1.86826040073,1.51241217148,0.23869809569,0.583422201625,0.408777866473,0.483385860259,0.983716507929,0.234551039191,1.7484615421,2.80854453896,5.90762256052,1.92505187072,0.191707300999,0.0874643048754,1.25939748891,0.583279429996,0.361094732446,0.801104185522,0.389191016577,0.496500514169,0.575092334839,0.708831353616,0.591456374787,0.421535278995,0.191245913876,6.52468820309,0.838997987909
1,0,0,0,0,0,0,0,1,0,0,1,15,0.801341890236,0.24108964824,0.240349391291,0.356538617755,1.89900879194,0.695261741917,0.240576423574,0.211430657891,0.0922931282247,0.44249479335,0.109879924841,0.754714135571,0.490497767389,1.61276035039,1.53350836773,1.34799154059,0.262026331251,0.267418551947,0.172112645907,0.536880561733,1.06363272879,0.254914972814,1.66994352163,2.37707923417,5.25719162361,1.2705492795,0.192080509663,0.0991503239138,1.2876282504,0.439485149243,0.288142639428,0.612292424519,0.407748707185,0.495269432014,0.443679710677,0.656225318812,0.575007480874,0.435774104082,0.202719256414,3.73335526813,0.7618104937
1,0,0,1,0,0,0,0,0,0,1,0,15,0.829220638302,0.176948325689,3.26920908301,3.59426839408,1.52605250807,0.677159848589,0.228289306854,0.179550893067,0.148717396663,0.423069769911,0.114122898,0.842197006631,0.49150000929,1.43128740512,1.65418290281,1.43695345936,0.250974901283,0.158155386328,0.600324144,0.479749625036,1.03327572332,0.236076582597,1.55358419166,1.96907891977,3.73927634198,1.08932082357,0.192513442829,0.0934532859278,1.10798915008,0.699013846089,0.354426291552,0.54450978689,0.404093083058,0.513696534438,0.708785243356,0.538316850592,0.54991571599,0.439639300354,0.204163181465,3.05843372954,0.626125094764
1,0,0,0,0,0,0,0,1,0,1,0,15,0.760109718401,0.24321619156,1.89900161208,2.27363172627,1.94086727444,0.637372970946,0.244156799852,0.218284315164,0.0838299851563,0.416750204774,0.12309935965,0.689034491176,0.489811283254,1.43814125818,1.58698055392,1.39971678366,0.266944250651,0.0849737784905,0.262270041099,0.497160089922,1.00805352221,0.236079751632,1.43605312634,2.13311095494,3.50409423888,1.20434663242,0.20580663501,0.08467030864,1.25830242824,0.613674883528,0.273932199644,0.539716399592,0.390408907377,0.511045653205,0.566426251583,0.666976646629,0.587422120083,0.435145959729,0.202704289439,2.75825529516,0.625237825617
1,0,0,0,0,1,0,0,0,0,0,1,15,0.751109032147,0.217254637163,0.241347551205,0.351459720733,1.69345014292,0.663515593285,0.24725358476,0.210005368193,0.0738141304351,0.420822212366,0.112104865376,0.822560978718,0.475087068676,1.67421534644,1.72909770042,1.41093898781,0.221449123924,0.345308967509,0.239398796693,0.480574089555,1.00224427661,0.23530249381,1.81371591096,1.97075056875,4.83849563646,1.88249554394,0.20356916338,0.0975534478154,1.21284020325,0.640367258483,0.351316828191,0.597499952657,0.366225887982,0.46736246931,0.509385842793,0.685494611687,0.62019446512,0.444590439156,0.192716499226,4.14699065407,0.653655663575
1,0,0,0,0,0,0,1,0,0,0,1,15,0.728760555063,0.223398056658,0.0934424552793,0.302653265848,1.74978190866,0.625945175555,0.248488943201,0.209535419453,0.0825854800182,0.412471097749,0.116187913042,0.815972191594,0.471550775996,1.25020003842,1.33434917305,1.36747082835,0.201408861785,0.332037412882,0.23604159871,0.455760380208,1.03477435426,0.219476331511,1.13287205939,1.93590584873,3.59474070424,1.26591027649,0.183947995201,0.103013590236,1.13938772831,0.635122855545,0.384602647773,0.577937458469,0.387229107148,0.455713156151,0.457157398387,0.546624871764,0.59339394181,0.457647110532,0.186266200816,1.93293556808,0.615041706378
1,0,0,0,0,1,0,0,0,0,1,0,15,0.793841089449,0.187760770412,2.01957315496,2.41950368367,1.65508846627,0.666082014825,0.218980215194,0.203056623264,0.0849823878005,0.417420837926,0.120608546853,0.796583488286,0.46799975923,1.4484186112,1.71328817099,1.47474492933,0.222593873496,0.0715498209399,0.198257242206,0.430798058071,1.00834740488,0.209049049617,1.76561632826,1.88315133281,3.65473178944,1.28169300506,0.192014972516,0.0990448361813,1.14179381515,0.630553869675,0.349650136546,0.56228861638,0.407064039727,0.45031532116,0.439610821913,0.487947992151,0.583231335337,0.446702693454,0.191786400441,3.85406650767,0.628766904527
1,0,0,0,0,0,0,1,0,0,1,0,15,0.737672241804,0.208594744781,0.758160156576,0.910538204864,1.84761939527,0.611104254407,0.227401402464,0.213732151124,0.0810901541295,0.45092812476,0.1112264576,0.832840631073,0.472660641674,1.13134750185,1.30369137731,1.32952278505,0.211387655705,0.0629478093169,0.174471320906,0.434347320601,1.08028001948,0.229625625758,1.13954580095,1.91465564016,2.88440584175,1.09645355897,0.191911277915,0.099404018672,1.10938031927,0.640039560409,0.336126480796,0.511367710532,0.394770635246,0.490826178783,0.407687865232,0.49183328115,0.592678465329,0.436535062826,0.175356433684,1.58914467612,0.619068473062
1,0,0,1,0,0,0,0,0,1,0,0,30,0.77451697274,0.190005881324,2.26578800144,2.54607730512,1.25397030261,0.756432733194,0.227525143202,0.212910551848,0.0900483088209,0.422329385146,0.123155314499,0.801049815014,0.45552702101,1.50563457021,1.59525030588,1.40283052516,0.243122944963,0.528910539704,0.440601540595,0.484964514262,1.06167267074,0.234321885067,1.48129482914,2.74479848108,3.75927245367,1.25176779142,0.183145669979,0.0846430924438,1.28526616004,0.618452981706,0.384284992679,0.718117075492,0.44851107772,0.489220934587,0.60412531778,0.652679538954,0.61557817626,0.418237349519,0.207711395757,4.21158105658,0.757567006764
1,0,0,0,0,0,0,0,1,1,0,0,30,0.833538626059,0.15993800705,1.44661323015,1.86518538864,1.41016062336,0.725092209331,0.223364872804,0.200765437719,0.0837087661105,0.417379243146,0.122925953268,0.61422723535,0.577165650647,1.55036108752,1.65203263553,1.34026737879,0.24022822055,0.366514473537,0.245490226872,0.60779902857,1.03728311395,0.214393753423,1.9277995811,2.43513718401,2.76597459406,1.30677483541,0.193704422942,0.0779032353359,1.10528337482,0.782944129415,0.335503303544,0.695288961859,0.47221329347,0.463632875745,0.474231299333,0.453441909906,0.641998574083,0.42055588128,0.245198547361,3.89982841393,0.681728145667
1,0,0,1,0,0,0,0,0,0,0,0,30,0.782215892497,0.162483257387,0.533075531684,0.714198045107,1.28566599997,0.860254440532,0.227780053258,0.1915310981,0.117121250425,0.397668794433,0.11300876058,0.764332314494,0.511616809085,1.71050363871,1.74637182153,1.49290715927,0.217658767137,0.464459834566,0.405782803636,0.518306226442,0.98520819959,0.220711287416,1.73862815498,2.87278469014,4.67696909671,1.45851697695,0.195354542187,0.0875410206064,1.19761125564,0.662705464934,0.419444128594,0.777267238228,0.457167498852,0.48754107583,0.608151300731,0.551325746776,0.586698499389,0.417810575517,0.199472080785,6.12679374493,0.749405562666
1,0,0,0,0,0,0,0,1,0,0,0,30,0.798880947193,0.175403534981,0.290027744509,0.452337385112,1.51968026861,0.751622302019,0.225671289516,0.203168741611,0.0816044678043,0.417609220912,0.117993381851,0.663269838265,0.525495751647,1.78881394229,1.95522575945,1.67679449426,0.265035086635,0.302498460225,0.190473279637,0.675916539134,1.0859925246,0.230094377496,1.91032173838,2.54925875433,4.78092840207,1.67462515838,0.200134927958,0.079034199449,1.21978199554,0.639415676646,0.258423426182,0.662518579782,0.441796793948,0.484414060605,0.561483637864,0.657648328405,0.609898002469,0.410801188287,0.215636802202,5.38218845769,0.704454236799
1,0,0,0,0,0,1,0,0,1,0,0,30,0.822712166606,0.149569190217,5.29903588728,5.51201553433,1.11149345872,0.819117298303,0.236465610176,0.203611151761,0.0822360550572,0.426409086357,0.118547772816,0.794533822988,0.543865403946,1.9199684167,2.21297474822,1.55265241439,0.233114628818,0.465857112154,0.322315931017,0.456002886547,1.07281328732,0.223250594452,1.92722966275,2.93248623021,4.42012383486,1.62804331853,0.196117963778,0.0885168339897,1.28281749546,0.746840987665,0.35594451868,0.780194828124,0.455322699836,0.471304563576,0.630350342782,0.725191004143,0.610692440096,0.435927472643,0.217656507851,7.93530674165,0.792438355926
1,1,0,0,0,0,0,0,0,0,0,1,30,0.671918753492,0.174027515532,0.0999075723294,0.274565083052,1.49730406775,0.623125900743,0.234256653044,0.201367547273,0.102600813297,0.458896115309,0.14967095888,0.815984643186,0.475711296247,1.39135781221,1.50046163255,1.4689354446,0.228211719786,0.328624944447,0.2233598717,0.516264817333,1.08569974905,0.200446823892,1.33264769027,2.300252455,4.83239078187,1.43655066859,0.195420315122,0.0801929014846,1.18393104722,0.630111933187,0.398481403081,0.602932955781,0.389397828272,0.454449631008,0.3591763346,0.494127552298,0.634504181165,0.42890293724,0.169476434114,2.70063348035,0.704714575768
1,0,0,0,1,0,0,0,0,0,0,1,30,0.753309738957,0.151224561036,1.13971148258,1.13477699371,1.32504903845,0.770153935391,0.226698114034,0.208698932766,0.0912037045662,0.438332393666,0.141118081425,0.829803024686,0.532568627508,2.12703136758,2.19077606718,1.60918908904,0.22254893486,0.371762222786,0.218615087704,0.489337889081,1.0942611042,0.2193266135,2.13265996623,2.5616217012,8.50719828119,2.26957125107,0.179906574947,0.0792089288569,1.18545033858,0.645842828391,0.343150876552,0.726763947603,0.38439742503,0.429369233651,0.442012558732,0.599652305955,0.621348392849,0.422361488253,0.180121370373,7.83831743434,0.704237401154
1,1,0,0,0,0,0,0,0,0,1,0,30,0.648699525003,0.164153814696,1.13020473896,1.34853354896,1.347204007,0.566623502162,0.245139033251,0.215254859916,0.100948958717,0.402623462511,0.130330995948,0.780350613646,0.551819100448,1.25875185782,1.42769418826,1.454232067,0.207921001848,0.064832609232,0.252455584716,0.479557912681,0.983285219915,0.186087014433,1.33244001838,2.03466617318,3.49692106181,1.47306904833,0.191399633253,0.0786050140168,1.21252798637,0.71694394584,0.340385544384,0.549754390698,0.376834112281,0.43330190381,0.382703804862,0.517434829377,0.653069539891,0.4492003396,0.175281212157,2.24711160716,0.547756228626
1,0,0,0,1,0,0,0,0,0,1,0,30,0.754046746972,0.144350180828,4.76922023609,5.19312384106,1.19679346444,0.705373211686,0.243816307654,0.214044376819,0.0914677977943,0.435326393076,0.127757928768,0.807402386355,0.517731027744,1.78733750016,1.84829683875,1.48236307595,0.228878705452,0.0975349922441,0.385810066869,0.474705842772,1.09346919146,0.191150633284,1.96308641278,2.21968479327,5.69072027036,1.77622881543,0.186764926128,0.0970127890891,1.25306041117,0.700309406051,0.308460193053,0.623103068201,0.383225860991,0.479320886436,0.489425047216,0.535208014869,0.654419439382,0.436988187798,0.188465727716,5.94851688045,0.562495018922
1,0,0,0,0,0,0,1,0,1,0,0,30,0.672993843268,0.155251039664,0.479271412112,0.717888255062,1.25565047045,0.530246847229,0.252572286791,0.205367533974,0.0780813487979,0.435832114099,0.128069958127,0.797669502323,0.527766179279,1.10619590909,1.30795964261,1.35855812709,0.204823489673,0.320873884136,0.263998049168,0.503877684992,1.07400347469,0.217031863267,1.16041004786,2.2038499073,1.44549251953,0.693155694135,0.191379420912,0.0774459410724,1.17998306461,0.76181572139,0.376601457326,0.59393433925,0.384945870361,0.474503126675,0.459489416397,0.532912012544,0.632406946963,0.445408992281,0.203431672256,1.34305224394,0.613543928118
1,0,0,0,0,0,1,0,0,0,0,0,30,0.769084695745,0.157439216235,1.21649069443,1.24877266411,1.20858653155,0.820133154296,0.229158093654,0.189658521607,0.0916513684693,0.422019969956,0.111586688509,0.795138769419,0.503822085663,2.07629657016,2.0332833164,1.47463046578,0.203600719436,0.346796750444,0.231543492167,0.473167183406,1.08125292565,0.225961072011,2.38167954625,3.11648424281,5.75556411305,1.78438295523,0.189259459301,0.0836096462493,1.3330512496,0.622206211014,0.35050329428,0.707239311218,0.400710799115,0.461885521288,0.523456428596,0.679765019562,0.571331540626,0.429244250071,0.199124328454,9.01297786069,0.733024234864
1,0,0,0,0,0,0,1,0,0,0,0,30,0.700097452451,0.155792627051,0.0977100360528,0.359447835545,1.3738950835,0.583033238755,0.240252423735,0.207339600552,0.0744596680901,0.414454636934,0.119837079157,0.799489541574,0.496929195857,1.18958139872,1.31325007692,1.47917405815,0.203555812842,0.268907931488,0.227398793198,0.512233979965,1.02635764561,0.211740275326,1.24901749896,2.09656386956,2.10356125498,0.985944332589,0.199933961588,0.0807379930444,1.16171180146,0.65704615565,0.375230767022,0.574642448718,0.36708291823,0.46892536721,0.476695907389,0.5291486951,0.617105089201,0.442747396011,0.181202615603,1.7910454308,0.621298193894
1,0,1,0,0,0,0,0,0,0,0,1,30,0.654031246459,0.186635596325,0.100895996583,0.289358987584,1.65070193066,0.600687835986,0.221211500501,0.200022335334,0.0842336767505,0.472428394279,0.130646751821,0.821676903918,0.495241294558,1.18476282774,1.20942648395,1.42865928537,0.210496397588,0.273723569931,0.215690167261,0.529174428129,1.10566977062,0.206322771432,1.13905546133,2.12463726295,3.08480501801,1.14036625879,0.203151927007,0.0891933638679,1.243404514,0.6133501113,0.388964913314,0.562713069013,0.375311132817,0.474985015951,0.313567284536,0.525098218622,0.613491955463,0.444169715921,0.178408737123,1.84784225145,0.598209895449
1,0,0,0,0,0,1,0,0,0,0,1,30,0.740806504488,0.172108457262,0.900939382386,0.929970136011,1.48440895861,0.809977492893,0.268025300362,0.193463221275,0.0913802858694,0.447186002578,0.116103667575,0.844162677673,0.483670132968,2.00329941669,1.99904455582,1.6024456268,0.231337516505,0.370120803237,0.229498603509,0.504952827773,1.09495959574,0.213273336523,2.2190880999,2.65814490832,6.91354901655,1.88587977111,0.213963560276,0.086692885805,1.24056029907,0.600233387499,0.334231456167,0.701662852394,0.396929357421,0.493474054895,0.400535206716,0.602729880646,0.615480042991,0.429623075164,0.195686927403,9.37266693299,0.798711653292
1,0,1,0,0,0,0,0,0,0,1,0,30,0.788768909181,0.150077969533,4.32805962793,4.85483297223,1.35624086135,0.823937274264,0.251704235488,0.191737644403,0.116345770069,0.417496223114,0.134386651928,0.751950666339,0.476163934769,1.84493440108,1.87273928611,1.62686434335,0.457123729006,0.218737487781,0.954460981516,0.478123557897,1.19245012298,0.196163219218,2.28342134985,2.15576379855,5.94075885085,1.61849201558,0.198125361456,0.0836224610465,1.17264659424,0.533234773217,0.324388870835,0.615532518574,0.496095738451,0.443952911224,0.609547526893,0.469245703743,0.613886464874,0.411460694218,0.37149809641,6.57602924677,0.588522413848
1,0,0,0,0,0,1,0,0,0,1,0,30,0.668361062115,0.179746298195,4.80812888633,5.20995206327,1.42517036683,0.632032041541,0.264180500111,0.204429128496,0.123443793471,0.418233816433,0.125073324787,0.781250184423,0.452921756824,1.98370274252,1.86650320425,1.98784247518,0.293834732019,0.153647858609,0.533254177714,0.485088668886,0.993814954584,0.2207849727,1.99238536009,2.98972947489,6.27946021742,1.65505034761,0.189958744123,0.0901317328664,1.35895596022,0.580462224997,0.31882732099,0.509343854012,0.359980562822,0.46079029457,0.598035847542,0.688677159728,0.598734407158,0.437824772949,0.226792181811,5.1609402543,0.636401852948
1,1,0,0,0,0,0,0,0,0,0,0,30,0.772410790426,0.154448620221,0.136771924068,0.326912205032,1.45389332644,0.689019242697,0.243797836209,0.210397620512,0.0974504656375,0.429977999843,0.121601490688,0.826677351392,0.493901665471,1.29792411333,1.49417471994,1.35107195253,0.191870161091,0.290641039763,0.202103039991,0.480551546565,1.03357042702,0.189230396236,1.44028898224,2.52085124183,3.95889746498,1.21508715075,0.186414658111,0.0865674662641,1.1280513055,0.736000368237,0.402426423733,0.677162910428,0.408139326949,0.448541930636,0.422281430196,0.53859398449,0.638600144605,0.438177926087,0.185699954154,3.28558919664,0.629890150022
1,0,0,0,1,0,0,0,0,0,0,0,30,0.79488427215,0.134572601475,0.970711692707,0.892931007821,1.24112850112,0.781017123115,0.233603814413,0.191668819857,0.0841471635041,0.410722658726,0.108701303227,0.810816638703,0.499099979657,1.98865482894,2.07722597801,1.5104611763,0.209909706537,0.285461803752,0.185336458012,0.487716990976,1.01483433884,0.20178474867,2.29510262465,3.01586674939,5.40231031252,1.79398868275,0.181585000714,0.0807148495806,1.2114593891,0.798721450637,0.397420854809,0.779145797754,0.389912547961,0.436133444986,0.429468058649,0.635817847867,0.629736597372,0.434469484471,0.194060408953,7.86645459757,0.667549461285
1,0,1,0,0,0,0,0,0,0,0,0,30,0.751251254185,0.189926121575,0.305652611137,0.481585214602,1.31401032327,0.8575234273,0.224479346845,0.211750122012,0.0856495132086,0.41616521134,0.105801384053,0.953006498513,0.451824563714,1.69314089456,1.73877739125,1.34229184301,0.195412986516,0.549670349388,0.341074137959,0.464004918403,1.11301089617,0.229879017358,1.69475993711,3.3038806682,5.44442195749,1.31774735517,0.198777795003,0.0920177149429,1.32474794045,0.417828802256,0.383985771268,0.890757336216,0.441723369886,0.460358416027,0.689163511403,0.66091223626,0.564827741331,0.464208376318,0.188181495398,6.39098109577,0.825381900781
1,0,0,0,0,1,0,0,0,1,0,0,30,0.915454488058,0.155388289582,2.75663059617,3.0930790097,1.55776916702,0.73505038411,0.213528238095,0.195467689906,0.0781530823401,0.392120135337,0.20287660412,0.890977124781,0.435396996082,1.53427101803,1.76264619087,1.28794781549,0.186839026206,0.229205496458,0.195144470776,0.435572767522,1.07128141841,0.195001202833,1.88612083421,2.47752768555,4.13543347478,1.25784693854,0.182147154567,0.0846592135649,1.15256800628,0.732401225441,0.431095025199,0.630688018574,0.391761690622,0.438933080503,0.459800663863,0.558333689106,0.586816698092,0.43334561947,0.178378765664,4.38610514502,0.587002682424
1,1,0,0,0,0,0,0,0,1,0,0,30,0.898604427489,0.136707317437,0.904289417858,1.14188805914,1.45990653732,0.721610959692,0.218238960862,0.20111820896,0.0946398221175,0.417261895191,0.107399808144,0.877600075065,0.434364992751,1.27960867147,1.46433221637,1.26512084743,0.185525061096,0.315263984283,0.209861034059,0.432424648837,1.04615450823,0.185254207333,1.36163316432,2.65390582187,3.58102677664,1.05382581579,0.18904150776,0.084060745431,1.04077446328,0.760787234076,0.43995125619,0.740207437209,0.451876525701,0.431536052902,0.484981997363,0.478432797719,0.60346267378,0.430867707551,0.19539455316,3.16513014743,0.657639711278
1,0,0,0,0,1,0,0,0,0,0,0,30,0.889613109306,0.172537978981,0.430407881316,0.596629117077,1.47410809756,0.757641427409,0.245646721976,0.198148846276,0.0958305084096,0.40371013055,0.114547434065,0.802961375298,0.454243383933,1.7353615093,1.83411900312,1.46306031013,0.199481718567,0.241792164207,0.199200875647,0.504194634221,1.03362380546,0.234970000899,1.9508979665,2.52548798529,5.44615341308,1.61162597863,0.194190236632,0.0849980384735,1.28697820735,0.577657706828,0.391310721804,0.615929233974,0.367597822247,0.455545075382,0.603051818773,0.675396726399,0.548794511708,0.416766535053,0.183483517565,5.52437032399,0.605529168552
1,0,0,0,1,0,0,0,0,1,0,0,30,0.835437075097,0.145278361132,5.62967417219,5.58821467953,1.3465179892,0.828085687685,0.23906173283,0.198917584027,0.0756628899794,0.410297789871,0.113729005829,0.954059089417,0.465966910792,1.90095654508,2.10635051173,1.47929208046,0.199362266881,0.310918015476,0.20375843642,0.429619041901,1.05449516783,0.200208362448,1.958238663,2.81639530576,4.76628355964,1.67981738347,0.192187847106,0.0894842578092,1.1832619179,0.801605972138,0.405758653757,0.760553774772,0.403511528345,0.440332867334,0.671780927637,0.745628105705,0.600116754218,0.440835695782,0.17972415491,7.38554067248,0.63640234027
1,0,1,0,0,0,0,0,0,1,0,0,30,0.767535793516,0.14346406296,1.93054820104,2.00114020998,1.23932561122,0.891819315817,0.210908636776,0.185635772859,0.0747795893165,0.415818729778,0.103044461507,0.935505617899,0.472804575534,1.72931266506,1.97798631589,1.36934837207,0.192987332588,0.695618194057,0.3854096934,0.39113633399,1.02589673658,0.180487780377,1.71925533365,3.14035329375,4.20048834851,1.34299016093,0.189768389162,0.0826969091099,1.08580065199,0.839394957862,0.453076965273,1.01727162426,0.483536209341,0.426650769833,0.664697991323,0.558563615414,0.631887460787,0.425461641197,0.198356683801,5.76440364241,0.893339356619
1,0,0,1,0,0,0,0,0,0,0,1,30,0.820048579281,0.232440310315,0.454920894417,0.649671188317,1.60672745363,0.818894881773,0.23422080968,0.20466902417,0.143767147433,0.414450363962,0.11922373297,0.838063592289,0.454338151478,1.76132561514,1.62232627031,1.44508986334,0.216454315445,0.468680724081,0.344738748415,0.504627245278,0.990936994194,0.233417443147,1.61359296027,2.53209947314,6.49503435144,1.95465731154,0.209712007281,0.0893311515594,1.33950787137,0.595923500477,0.430304545386,0.758731166029,0.393557078633,0.510595941277,0.628379932651,0.623714767178,0.577839466227,0.432221992482,0.193769154346,5.76859912376,0.724408651773
1,0,0,0,0,0,0,0,1,0,0,1,30,0.799351942272,0.179210684399,0.223079165664,0.362796017539,1.73583289521,0.785239658169,0.237496057465,0.204591611672,0.0926383353439,0.441275210478,0.109201560549,0.663093552999,0.538539579503,1.54448577165,1.67719616257,1.44663084823,0.244285569403,0.254800828974,0.169690076731,0.595962211276,1.00615928098,0.220336760364,1.99369029671,2.25205861976,4.96386432815,1.46298215842,0.206039002735,0.0738140623621,1.10228290037,0.747545076891,0.293067262417,0.724834974391,0.460600149149,0.462442353161,0.407056435065,0.531191058937,0.620824379784,0.445885104301,0.212372271075,4.84394588705,0.724213346432
